ID_Environmental,OTU_10,OTU_24,OTU_17316,OTU_124,OTU_196,OTU_111,OTU_16,OTU_20,OTU_198,OTU_146,OTU_28942,OTU_161,OTU_115,OTU_5864,OTU_3293,OTU_62,OTU_777,OTU_288,OTU_352,OTU_937,OTU_6567,OTU_687,OTU_68,OTU_131,OTU_102,OTU_81,OTU_371,OTU_734,OTU_709,OTU_45,OTU_74,OTU_60,OTU_794,OTU_8182,OTU_5974,OTU_109,OTU_443,OTU_104,OTU_41,OTU_338,OTU_123,OTU_385,OTU_35370,OTU_11839,OTU_56,OTU_700,OTU_202,OTU_531,OTU_3018,OTU_310,OTU_1110,OTU_130,OTU_3921,OTU_9326,OTU_1534,OTU_466,OTU_1141,OTU_22,OTU_255,OTU_249,OTU_26,OTU_76,OTU_4343,OTU_343,OTU_18949,OTU_1758,OTU_157,OTU_17814,OTU_264,OTU_107,OTU_75,OTU_24244,OTU_17160,OTU_2940,OTU_173,OTU_41795,OTU_137,OTU_9648,OTU_899,OTU_98,OTU_191,OTU_138,OTU_6625,OTU_9846,OTU_6640,OTU_12506,OTU_3161,OTU_1008,OTU_117,OTU_727,OTU_30,OTU_863,OTU_212,OTU_4995,OTU_2811,OTU_225,OTU_186,OTU_144,OTU_4497,OTU_1517,OTU_454,OTU_354,OTU_1529,OTU_4735,OTU_1981,OTU_638,OTU_71,OTU_52,OTU_323,OTU_297,OTU_22664,OTU_2859,OTU_423,OTU_589,OTU_508,OTU_11937,OTU_42268,OTU_7081,OTU_193,OTU_940,OTU_40882,OTU_170,OTU_205,OTU_3072,OTU_67,OTU_142,OTU_6462,OTU_286,OTU_327,OTU_682,OTU_228,OTU_265,OTU_254,OTU_6879,OTU_7783,OTU_13072,OTU_854,OTU_132,OTU_110,OTU_335,OTU_8934,OTU_6526,OTU_119,OTU_116,OTU_450,OTU_38515,OTU_417,OTU_3109,OTU_316,OTU_332,OTU_19226,OTU_294,OTU_270,OTU_94,OTU_494,OTU_344,OTU_2568,OTU_83,OTU_359,OTU_9659,OTU_1412,OTU_710,OTU_6018,OTU_1181,OTU_35,OTU_5201,OTU_5164,OTU_262,OTU_416,OTU_1233,OTU_7213,OTU_5482,OTU_214,OTU_1416,OTU_1459,OTU_279,OTU_253,OTU_238,OTU_10810,OTU_1282,OTU_18647,OTU_2372,OTU_337,OTU_655,OTU_42608,OTU_199,OTU_424,OTU_2813,OTU_151,OTU_154,OTU_438,OTU_414,OTU_407,OTU_1384,OTU_5987,OTU_2916,OTU_92,OTU_285,OTU_165,OTU_783,OTU_2128,OTU_349,OTU_662,OTU_2106,OTU_326,OTU_22557,OTU_784,OTU_236,OTU_203,OTU_28492,OTU_2592,OTU_37593,OTU_14640,OTU_1524,OTU_156,OTU_184,OTU_24926,OTU_7748,OTU_6820,OTU_27847,OTU_25205,OTU_672,OTU_701,OTU_12047,OTU_633,OTU_147,OTU_12102,OTU_572,OTU_27975,OTU_135,OTU_36249,OTU_301,OTU_302,OTU_20918,OTU_5959,OTU_10913,OTU_120,OTU_103,OTU_5357,OTU_6387,OTU_7247,OTU_33045,OTU_47,OTU_23,OTU_18203,OTU_2634,OTU_12273,OTU_213,OTU_31027,OTU_222,OTU_391,OTU_28747,OTU_290,OTU_160,OTU_1748,OTU_26184,OTU_2226,OTU_298,OTU_30959,OTU_1087,OTU_613,OTU_70,OTU_3213,OTU_503,OTU_3504,OTU_1770,OTU_16719,OTU_3704,OTU_599,OTU_86,OTU_259,OTU_33,OTU_25687,OTU_1817,OTU_18635,OTU_860,OTU_766,OTU_25101,OTU_1891,OTU_18910,OTU_50,OTU_43364,OTU_11266,OTU_693,OTU_4034,OTU_2172,OTU_42001,OTU_960,OTU_564,OTU_800,OTU_3542,OTU_5178,OTU_24690,OTU_1731,OTU_512,OTU_881,OTU_26152,OTU_1322,OTU_39105,OTU_209,OTU_483,OTU_519,OTU_7973,OTU_207,OTU_1589,OTU_1614,OTU_811,OTU_20754,OTU_752,OTU_10813,OTU_2073,OTU_22324,OTU_217,OTU_287,OTU_34164,OTU_698,OTU_2784,OTU_36189,OTU_7421,OTU_139,OTU_1019,OTU_1715,OTU_912,OTU_300,OTU_2676,OTU_18652,OTU_341,OTU_1025,OTU_379,OTU_1139,OTU_1078,OTU_1600,OTU_5704,OTU_7385,OTU_447,OTU_40042,OTU_1562,OTU_26011,OTU_935,OTU_1574,OTU_1273,OTU_208,OTU_21267,OTU_627,OTU_435,OTU_257,OTU_1212,OTU_24223,OTU_59,OTU_9452,OTU_439,OTU_14779,OTU_188,OTU_631,OTU_15001,OTU_6457,OTU_8642,OTU_307,OTU_1131,OTU_11503,OTU_292,OTU_1657,OTU_605,OTU_21850,OTU_445,OTU_21325,OTU_1164,OTU_7013,OTU_1195,OTU_21010,OTU_477,OTU_229,OTU_69,OTU_176,OTU_2920,OTU_835,OTU_762,OTU_660,OTU_877,OTU_35535,OTU_243,OTU_810,OTU_36092,OTU_5857,OTU_11827,OTU_541,OTU_8853,OTU_552,OTU_26244,OTU_3116,OTU_5921,OTU_19665,OTU_4466,OTU_8266,OTU_639,OTU_37016,OTU_2206,OTU_9832,OTU_348,OTU_397,OTU_654,OTU_14638,OTU_461,OTU_16330,OTU_29171,OTU_2778,OTU_3021,OTU_827,OTU_1267,OTU_595,OTU_640,OTU_731,OTU_402,OTU_1020,OTU_330,OTU_27201,OTU_4130,OTU_22252,OTU_16002,OTU_3122,OTU_808,OTU_340,OTU_3279,OTU_41662,OTU_18050,OTU_567,OTU_2329,OTU_2630,OTU_13249,OTU_93,OTU_526,OTU_971,OTU_4842,OTU_277,OTU_383,OTU_590,OTU_7537,OTU_4351,OTU_3012,OTU_476,OTU_38449,OTU_458,OTU_39447,OTU_560,OTU_369,OTU_3527,OTU_25497,OTU_272,OTU_743,OTU_1475,OTU_2532,OTU_1866,OTU_27162,OTU_17730,OTU_4226,OTU_9257,OTU_1474,OTU_19940,OTU_2065,OTU_1104,OTU_702,OTU_588,OTU_695,OTU_6158,OTU_7504,OTU_2527,OTU_2844,OTU_2038,OTU_1539,OTU_42423,OTU_23293,OTU_2097,OTU_413,OTU_816,OTU_543,OTU_22401,OTU_40614,OTU_26725,OTU_2030,OTU_158,OTU_149,OTU_89,OTU_234,OTU_4829,OTU_4719,OTU_4809,OTU_7634,OTU_347,OTU_496,OTU_210,OTU_5832,OTU_528,OTU_1325,OTU_2511,OTU_1302,OTU_1156,OTU_7962,OTU_26721,OTU_5515,OTU_9207,OTU_1637,OTU_206,OTU_7807,OTU_20167,OTU_3763,OTU_998,OTU_618,OTU_961,OTU_3160,OTU_37856,OTU_882
120,163,123,36,54,89,17,116,134,68,32,21,28,6,5,26,7,32,14,30,10,21,1,64,26,14,42,43,10,11,7,16,58,29,15,7,40,14,13,16,59,4,10,8,74,22,4,30,5,5,25,20,7,12,6,12,21,6,42,44,65,30,6,15,6,9,6,6,6,6,38,11,2,14,2,22,27,3,5,0,51,21,4,25,13,19,23,7,3,21,49,5,14,11,3,2,2,5,3,6,37,15,6,16,16,10,2,85,11,5,3,5,5,4,7,22,6,4,21,10,5,48,5,2,6,29,21,22,9,7,17,4,3,49,6,2,8,1,37,12,5,3,6,33,43,17,16,15,6,14,21,21,6,12,4,3,2,1,11,15,3,7,2,3,4,141,29,5,16,2,3,22,35,2,1,1,1,3,0,8,2,2,11,1,3,22,3,8,3,2,1,6,7,8,5,10,8,8,4,13,6,11,34,13,27,7,5,4,0,17,11,13,2,4,6,6,25,9,13,6,8,22,9,12,2,7,6,7,6,4,7,26,10,5,4,2,5,13,1,17,5,3,2,3,6,10,4,3,2,3,2,52,13,6,4,2,5,0,3,15,4,4,0,3,8,4,5,6,2,1,42,2,1,22,21,9,5,5,6,4,1,9,5,2,2,9,3,1,10,33,3,4,5,14,5,0,2,13,4,15,30,5,14,3,8,10,7,1,4,2,1,2,2,7,16,4,6,2,11,3,3,4,1,3,0,3,1,1,2,5,5,0,1,19,6,2,8,1,2,3,48,6,4,2,41,2,0,3,3,1,24,0,13,1,1,3,1,4,13,7,14,3,1,0,14,4,11,2,5,2,4,3,28,2,6,0,9,5,4,5,3,13,11,0,7,3,0,5,2,7,3,2,8,2,1,26,5,0,7,12,4,15,6,2,9,1,9,3,2,1,1,0,0,6,12,0,10,1,1,0,1,6,0,3,6,2,1,3,2,1,28,0,0,10,2,2,1,10,1,3,5,6,0,5,1,0,2,1,3,2,0,5,1,0,2,0,3,4,13,13,4,14,2,2,3,3,5,2,1,1,3,7,0,2,2,14,2,0,1,5,0,5,2,1,3,5,2,9,8,47,24,11,2,4,2,1,0,1,2,0,3,1,1,15,15,5,0,0,1,2,0,0
121,105,23,18,38,36,40,164,127,22,39,24,41,6,15,9,4,28,3,25,29,5,4,40,27,3,13,24,12,5,6,26,57,14,0,9,35,3,15,13,60,4,5,0,144,6,14,37,1,6,32,29,6,1,6,11,5,9,33,12,175,53,4,28,15,12,7,14,3,1,121,13,16,9,13,57,50,1,8,2,29,46,3,19,18,18,51,7,7,53,35,2,17,3,9,16,4,14,0,5,55,20,4,20,27,23,13,27,0,8,23,3,8,3,8,6,9,11,25,15,10,14,4,1,4,3,16,29,8,3,47,12,10,26,6,1,4,2,70,9,0,9,3,8,8,21,4,1,4,1,34,27,8,8,12,4,1,0,31,16,1,4,14,23,7,23,13,0,17,9,0,15,51,1,1,0,0,1,4,2,1,2,6,1,1,21,4,21,0,13,4,32,8,9,7,8,5,3,8,26,16,2,19,1,56,1,2,0,1,60,9,21,0,2,0,4,12,9,5,11,13,21,1,43,4,0,0,5,0,8,0,60,3,2,3,4,7,0,1,23,29,12,6,3,5,10,2,6,4,4,1,46,16,2,2,4,2,6,12,7,7,3,1,5,5,1,2,22,5,3,3,7,1,29,4,4,3,1,1,2,2,11,2,6,2,2,4,0,0,9,3,19,2,17,3,0,6,0,0,10,2,2,3,1,22,1,17,0,1,1,10,2,0,5,0,2,4,0,3,2,2,8,1,5,0,9,2,1,1,4,4,1,2,7,6,0,6,1,7,2,2,1,5,6,6,2,0,6,2,5,47,5,16,1,2,0,5,1,102,27,7,2,7,3,15,9,12,5,5,9,3,0,8,12,3,1,4,4,1,4,2,4,7,4,5,2,1,0,6,0,3,0,12,5,4,12,0,1,11,24,7,7,3,0,1,7,5,5,5,0,6,0,1,1,3,3,7,3,5,0,0,32,1,1,28,8,9,3,0,2,84,4,0,21,0,3,3,2,1,0,2,10,4,8,1,1,2,3,0,1,2,3,2,0,1,0,2,34,4,17,14,4,3,0,1,1,10,0,0,2,1,8,0,16,4,6,3,12,2,0,0,13,1,2,0,10,1,7,4,32,11,10,2,7,3,4,3,1,1,0,0,1,2,1,3,0,0,4,3,0,1,0
122,137,34,22,34,15,15,126,149,14,21,18,45,0,16,90,4,13,2,32,12,2,4,46,31,0,11,21,6,0,1,16,29,7,4,7,12,5,8,4,84,3,5,5,106,0,18,16,0,3,15,4,2,6,9,3,7,6,16,14,87,17,4,45,4,24,6,3,7,1,148,11,3,45,8,65,18,5,1,3,9,19,4,18,13,14,9,8,6,37,32,0,7,3,5,4,4,12,2,5,53,16,2,11,10,9,0,107,2,5,5,6,10,2,3,0,4,4,20,17,10,38,0,1,2,8,0,40,6,0,10,11,9,34,4,0,3,2,37,0,11,13,0,2,9,34,7,0,0,6,32,28,3,5,4,8,2,1,36,1,1,1,3,12,9,48,5,0,2,5,0,48,27,5,1,3,0,7,0,3,0,1,12,0,4,33,8,26,0,5,0,12,3,3,3,8,1,3,11,20,8,3,24,6,48,2,2,3,2,60,33,47,1,2,1,2,30,2,6,9,39,13,2,44,4,0,1,12,0,5,0,12,0,0,6,2,3,0,0,34,14,6,1,1,3,4,18,3,0,1,0,32,23,0,7,0,1,0,0,27,1,1,2,2,23,1,0,7,2,1,7,1,0,2,1,13,4,1,1,1,1,11,2,4,6,0,0,3,0,29,4,9,0,20,2,0,7,3,6,22,3,0,1,8,15,9,13,5,0,1,6,2,0,0,0,0,0,0,5,3,10,3,3,11,0,6,0,1,0,0,12,0,3,4,0,1,7,0,11,1,9,0,1,2,5,10,0,1,0,1,22,0,27,2,2,1,4,1,13,23,44,0,1,0,8,4,17,4,8,2,7,0,17,10,18,0,4,2,0,0,1,0,5,2,1,0,0,1,1,2,4,0,5,1,3,28,6,2,15,33,0,2,2,1,3,1,0,2,3,3,0,0,0,0,8,1,10,2,16,0,4,12,0,1,11,2,4,5,0,0,63,0,2,6,0,3,2,2,0,0,0,10,0,10,0,2,2,1,0,0,1,2,0,4,2,0,0,22,8,12,4,2,4,0,0,0,6,0,1,0,3,8,0,5,2,2,6,8,1,0,0,8,0,0,0,5,0,2,0,65,27,17,1,1,4,0,0,0,4,2,1,2,3,11,10,2,0,1,2,4,2,0
123,172,170,2,34,11,69,39,92,14,9,8,23,3,4,9,7,8,0,14,3,5,9,1,8,12,43,0,0,2,9,2,129,18,12,3,43,4,47,8,24,20,3,3,0,4,16,16,2,30,3,6,18,32,4,0,7,4,26,0,3,26,2,0,3,1,0,13,2,9,0,4,35,2,0,0,1,31,5,8,0,1,20,1,4,3,3,6,3,1,3,26,10,0,8,1,2,9,74,5,0,0,1,1,0,2,4,0,42,2,8,16,6,2,0,0,4,0,4,6,0,9,2,39,1,48,6,1,1,1,1,12,0,0,2,6,2,1,11,12,14,4,3,2,175,0,0,0,0,0,10,5,0,0,37,7,4,1,1,16,4,1,1,0,1,0,11,2,3,0,4,4,0,1,3,2,1,0,1,1,2,5,0,0,0,0,6,3,5,3,7,3,6,1,1,3,1,57,7,15,0,0,0,5,0,0,5,2,3,0,9,0,2,1,2,0,8,2,6,0,0,1,0,0,0,1,13,2,5,8,2,2,7,4,1,3,0,36,12,0,0,1,1,0,0,0,12,1,8,0,0,1,0,1,14,0,2,1,1,4,0,1,25,0,0,0,0,3,0,0,0,0,93,0,11,1,7,7,1,0,1,0,0,3,0,9,0,6,10,30,0,0,6,0,6,4,7,0,0,0,0,0,0,2,2,0,0,1,10,4,13,0,0,0,1,0,0,1,1,0,35,0,0,0,1,1,1,0,2,0,0,1,1,2,3,10,2,0,0,2,0,0,0,0,0,25,23,2,0,0,0,0,1,15,1,0,6,0,0,0,11,0,0,0,0,0,2,5,1,4,0,0,12,0,3,0,9,15,1,1,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,57,0,0,0,0,5,0,14,1,0,1,0,0,1,3,0,0,0,7,0,0,0,0,0,0,0,13,0,0,1,2,0,2,1,0,3,0,0,7,0,21,4,0,0,1,7,0,0,0,6,1,0,5,0,0,0,4,0,0,4,8,0,0,0,0,4,2,5,15,0,1,0,0,0,1,0,0,7,0,4,0,0,1,0,0,3,26,0,0,4,0,0,0,3,31,0,0,0,14,0,27,1,6,1,2,0,0,0,0,0,0,16,0,2,1,0
124,93,190,6,30,7,82,21,26,14,9,6,24,5,6,1,2,3,0,11,11,2,8,1,20,17,26,0,2,1,17,16,45,27,4,4,9,2,61,11,32,10,10,2,0,7,7,5,1,17,2,17,33,27,11,0,25,20,9,0,0,23,0,0,2,2,0,11,0,3,0,6,42,0,3,0,4,18,2,3,0,5,30,1,4,1,0,4,3,3,1,33,12,4,6,0,3,10,54,2,1,1,5,0,1,0,6,1,42,0,11,3,6,2,0,1,21,3,4,2,0,3,9,5,5,21,17,2,0,2,0,23,5,0,0,3,2,1,13,24,0,2,8,0,161,0,6,5,4,0,8,3,1,2,25,7,4,2,0,5,2,5,0,2,0,0,4,1,2,0,3,1,0,1,0,0,9,0,12,1,3,1,2,0,0,1,2,3,6,10,6,1,6,14,2,2,6,36,13,20,0,0,0,2,0,0,3,1,4,0,2,0,4,0,2,0,11,3,2,0,0,3,3,0,0,7,2,2,5,0,1,0,8,5,1,0,0,30,47,0,0,3,0,0,0,0,5,0,1,1,2,1,0,3,5,1,1,3,0,2,0,0,19,0,0,0,1,4,0,1,0,1,91,0,0,1,5,2,6,0,1,0,0,1,0,12,1,3,45,8,0,0,12,0,3,14,10,1,2,0,0,0,0,0,2,3,0,4,2,7,5,0,0,0,0,3,0,0,0,0,25,0,0,0,7,0,10,0,0,0,0,1,0,0,0,8,1,2,0,2,0,1,0,1,0,39,3,4,0,0,0,0,0,8,9,1,1,1,2,0,1,0,0,0,0,1,1,5,1,1,0,0,0,0,2,0,0,26,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,28,0,0,0,0,5,0,2,0,0,1,2,0,1,12,0,0,0,4,0,0,0,0,0,0,0,24,0,2,0,3,0,0,0,0,2,0,0,15,0,32,2,0,0,0,1,0,0,0,8,0,0,15,0,0,0,4,0,0,3,2,0,0,0,2,0,0,4,3,0,0,0,2,1,0,0,0,1,0,8,0,0,2,0,5,2,52,12,0,0,0,0,0,1,10,0,0,0,2,0,59,0,6,3,1,1,0,0,0,0,3,8,0,1,4,0
125,27,70,4,11,1,126,24,88,6,4,9,25,0,17,2,8,0,2,1,33,4,4,0,3,7,2,0,2,1,28,11,8,23,2,0,4,1,22,6,1,48,1,0,0,3,3,4,1,46,0,114,2,3,2,1,27,5,4,0,1,14,0,0,1,12,0,12,0,3,0,16,230,0,2,0,0,13,0,0,0,2,11,1,0,0,1,9,3,2,1,112,0,1,7,0,4,9,5,2,0,0,17,0,2,1,6,1,5,1,6,2,3,0,0,0,97,77,1,0,0,1,17,1,1,34,9,1,1,3,0,4,0,0,0,9,0,1,0,34,0,2,8,1,34,0,2,2,22,0,0,0,0,1,114,2,2,1,0,25,0,1,2,2,0,0,1,1,6,0,3,0,0,0,2,1,1,0,3,0,0,0,0,0,0,0,2,2,0,13,5,1,8,11,1,0,2,9,1,3,0,0,0,0,0,0,1,2,4,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,15,4,0,0,3,6,0,3,6,0,0,0,7,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,60,2,2,1,2,0,2,0,0,34,1,0,0,2,4,0,0,0,4,34,0,0,0,0,8,0,0,1,0,0,0,1,10,0,4,9,3,0,0,0,1,0,19,13,1,0,0,0,0,0,5,2,1,0,2,2,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,1,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,16,7,3,0,0,0,1,0,1,10,0,2,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2,0,0,1,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,56,0,2,0,5,0,1,0,0,74,0,0,2,0,14,2,0,0,1,2,0,0,0,2,0,0,1,0,0,0,3,0,1,0,5,0,0,1,1,0,0,9,8,1,2,0,0,0,0,0,0,4,1,0,0,0,1,0,1,0,25,27,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
126,40,38,1,15,3,145,40,132,13,19,11,22,6,14,5,40,0,4,1,14,7,7,1,15,20,6,0,0,4,51,26,30,21,3,1,11,0,39,18,8,37,0,1,2,14,7,2,10,94,1,27,5,4,10,0,29,13,3,1,1,9,2,0,4,15,0,16,0,18,0,18,113,0,0,1,0,5,6,11,1,5,18,0,3,0,0,13,7,6,1,109,5,7,5,3,2,17,3,0,0,0,6,0,8,4,4,0,0,1,4,3,3,4,0,2,75,58,3,0,2,0,44,6,1,16,34,1,4,4,0,18,0,0,1,8,0,1,0,74,0,4,9,4,13,0,7,6,43,0,0,2,0,0,16,2,2,2,0,41,2,3,0,0,1,0,2,0,4,0,1,1,1,0,3,0,5,0,2,0,0,0,0,0,0,0,4,0,4,18,3,1,11,15,4,1,3,3,6,5,0,0,0,0,0,0,4,2,5,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,2,23,7,0,4,3,14,3,2,15,6,3,0,4,22,0,0,3,1,0,1,0,4,0,0,1,2,0,0,82,2,0,0,1,0,1,1,1,14,0,0,0,0,5,0,0,0,7,46,0,0,0,1,7,3,0,4,0,0,1,0,9,0,3,6,0,0,0,0,0,0,44,13,0,0,0,0,0,0,1,0,0,0,1,1,1,11,0,1,0,0,0,0,0,0,0,1,0,0,0,31,2,4,2,0,7,0,8,0,0,7,1,3,0,0,1,0,0,0,0,0,13,3,0,1,0,0,18,2,0,9,0,10,1,0,0,1,1,0,0,0,1,0,3,1,0,0,0,0,0,2,0,3,5,1,1,0,2,0,1,0,0,2,0,0,0,0,2,0,0,2,0,20,0,0,0,0,0,2,1,0,0,0,0,1,0,13,0,0,3,1,8,0,0,0,0,1,0,54,1,2,0,1,2,1,1,0,27,0,0,16,0,19,0,5,0,3,1,0,0,0,2,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,2,3,5,3,1,0,0,0,1,1,0,0,28,4,2,0,0,0,0,19,1,20,19,0,1,0,0,0,1,2,1,0,0,0,0,35,0,2,1,0,0,0,0,0,0,2,6,0,1,5,0
127,82,65,2,17,4,175,37,134,15,6,16,14,1,15,5,12,2,2,0,24,3,11,1,25,13,9,0,2,2,13,4,38,11,2,3,23,0,47,16,7,29,7,2,0,7,12,5,3,66,1,37,20,18,20,1,15,17,2,0,1,6,2,1,4,6,0,13,0,14,0,10,84,0,5,1,0,22,6,6,2,2,10,4,2,0,3,15,6,0,1,78,3,4,9,6,6,52,15,2,0,0,4,0,0,1,14,0,4,1,11,8,1,3,0,0,52,19,0,0,0,0,10,14,0,52,20,0,2,2,0,13,1,0,0,14,3,1,1,65,3,1,12,2,59,0,0,0,5,0,0,0,0,1,105,6,0,0,0,14,0,1,0,0,0,0,1,1,16,0,1,1,0,0,2,0,3,0,7,0,0,0,0,0,0,0,11,3,7,9,36,0,11,7,0,0,4,14,3,14,0,1,0,5,0,0,3,2,5,0,1,1,1,0,1,0,2,1,2,0,0,1,3,0,1,9,5,1,3,5,0,1,2,9,2,3,0,26,10,0,0,1,0,0,0,0,6,0,2,5,0,0,0,8,7,1,0,0,0,2,0,0,56,0,0,0,0,11,0,0,0,4,38,0,0,0,4,8,2,0,3,0,0,2,0,7,0,4,6,4,0,0,0,0,5,14,17,0,0,0,0,0,0,1,0,1,0,2,13,3,26,0,0,0,0,0,0,0,0,0,20,0,0,0,10,3,2,0,1,0,1,2,2,0,5,1,6,1,0,1,0,0,0,0,0,11,5,3,0,0,0,0,0,2,3,0,17,0,0,0,4,0,0,0,1,0,0,3,0,1,0,0,2,0,3,1,3,9,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,44,0,0,0,0,2,2,8,0,0,1,0,0,2,2,0,0,0,1,1,0,0,0,0,1,0,28,3,0,0,3,0,0,1,0,21,0,0,18,0,41,1,1,0,9,9,0,0,0,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0,1,2,0,13,13,0,3,0,0,1,3,0,0,11,0,1,0,0,1,0,0,0,18,3,0,0,1,0,0,0,6,0,0,0,4,0,39,0,3,1,0,0,0,0,0,0,2,14,0,0,0,1
128,55,48,4,21,15,85,36,39,6,19,17,30,1,0,13,0,20,0,4,4,8,10,9,16,13,6,6,10,0,2,4,7,10,1,19,103,3,7,5,2,16,28,4,0,8,15,2,3,11,2,18,8,12,6,0,5,6,8,0,1,23,1,0,3,3,1,20,5,1,0,3,8,0,1,0,0,22,3,9,1,3,3,1,1,6,8,12,4,0,0,15,0,0,3,3,1,23,6,7,0,0,9,0,0,1,7,8,23,0,4,4,0,2,1,0,0,1,1,3,2,10,2,24,0,11,5,0,0,0,0,6,0,0,2,6,1,4,5,25,4,1,2,0,37,1,1,1,0,0,3,0,0,0,17,6,5,0,0,13,3,0,0,9,0,0,0,0,11,0,0,3,0,1,0,2,2,0,2,1,0,0,0,0,0,8,14,5,0,3,6,2,18,7,0,2,0,13,4,19,0,0,0,10,0,0,2,1,4,0,0,0,2,1,0,0,15,0,0,0,0,0,7,0,1,1,2,0,1,0,1,4,1,2,2,1,0,9,5,0,0,1,6,0,0,0,14,0,11,0,0,0,0,5,1,1,0,2,0,2,0,0,34,0,0,0,0,0,1,5,0,0,59,0,0,5,6,5,1,1,0,0,0,0,0,3,0,1,1,8,0,0,1,0,3,3,5,0,1,0,0,0,0,7,7,0,0,0,4,3,7,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,9,2,0,0,0,0,1,0,2,0,0,1,0,2,1,5,0,0,0,0,0,0,1,0,1,0,0,9,0,7,0,7,16,6,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,19,0,0,0,0,0,4,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,4,0,1,0,0,142,0,0,0,0,6,0,0,0,2,1,1,0,0,6,0,0,0,0,0,0,6,0,0,2,2,0,0,0,0,6,3,5,6,1,4,0,0,0,4,0,0,1,1,0,0,0,0,0,0,32,8,1,0,1,0,0,0,0,4,0,0,0,1,1,6,0,2,1,1,0,0,0,0,0,1,13,0,0,0,2
129,119,97,6,93,31,54,20,7,21,6,2,11,9,1,4,7,0,8,0,2,2,13,0,2,1,1,1,3,1,0,3,1,44,5,2,2,4,104,8,15,17,4,2,1,27,0,11,0,6,0,5,1,5,5,2,5,5,17,1,0,90,0,0,16,4,1,0,0,17,5,4,19,2,1,1,0,5,5,0,0,2,75,1,3,0,0,0,0,0,6,16,14,0,3,1,6,7,0,3,0,0,5,0,0,0,3,0,1,0,11,3,3,0,0,10,16,8,3,1,1,5,20,3,1,1,4,8,0,2,0,17,3,0,3,20,0,1,0,64,0,0,15,5,67,0,4,2,46,0,2,4,1,1,1,21,1,3,1,12,17,1,0,0,0,0,2,1,3,0,0,0,1,2,0,0,14,0,1,0,2,0,1,0,0,0,0,4,0,11,9,0,11,33,4,1,17,30,50,9,0,0,0,0,0,1,4,7,10,0,1,0,5,2,5,0,0,0,0,0,0,6,4,4,0,18,47,2,1,2,3,2,6,23,3,3,0,5,26,0,1,1,1,0,3,0,1,0,0,0,4,0,0,32,3,8,1,1,0,2,1,0,13,0,0,0,0,1,1,0,0,25,123,2,0,0,1,3,8,0,1,0,0,0,0,33,0,0,5,2,0,0,0,0,0,17,7,0,7,0,0,0,0,0,2,0,1,7,4,13,0,0,5,0,0,1,0,0,6,0,0,0,0,0,0,0,1,14,2,5,0,5,0,0,1,0,0,1,0,1,0,3,1,4,0,27,1,1,0,0,0,0,0,9,4,0,0,9,0,0,0,15,0,0,0,18,0,3,2,0,0,0,0,1,0,2,2,2,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,17,2,0,0,0,0,0,0,0,4,0,0,1,5,0,0,0,1,2,1,0,0,0,0,1,2,1,1,1,0,0,1,5,0,0,1,0,0,1,1,0,5,3,6,0,0,0,0,0,0,5,7,2,1,0,0,0,0,0,1,4,9,1,0,0,0,0,22,0,121,15,0,0,0,0,0,0,0,0,0,0,1,0,7,0,2,1,0,0,0,0,0,0,0,3,0,0,4,0
